Date,Open,High,Low,Close,Adj Close,Volume
2017-08-07,50.000000,51.900002,49.759998,51.900002,47.350861,211925
2017-08-08,51.599998,51.869999,50.939999,51.220001,46.730465,308707
2017-08-09,51.299999,51.330002,50.209999,50.900002,46.438515,248729
2017-08-10,50.799999,51.160000,50.000000,50.000000,45.617397,296197
2017-08-11,50.000000,50.560001,49.500000,49.500000,45.161224,252122
2017-08-14,49.950001,50.060001,49.400002,49.570000,45.225094,204490
2017-08-15,49.570000,49.570000,49.570000,49.570000,45.225094,0
2017-08-16,49.740002,50.270000,49.520000,49.599998,45.252457,272449
2017-08-17,50.200001,51.590000,49.500000,51.299999,46.803452,720479
2017-08-18,50.900002,51.700001,50.610001,51.000000,46.529743,410474
2017-08-21,51.080002,51.299999,50.790001,51.250000,46.757832,174929
2017-08-22,51.299999,51.900002,51.299999,51.889999,47.341736,228979
2017-08-23,51.880001,54.480000,51.709999,54.400002,49.631733,538554
2017-08-24,54.419998,58.169998,54.419998,57.509998,52.469135,1482863
2017-08-25,58.000000,58.700001,56.779999,57.349998,52.323154,426292
2017-08-28,57.000000,59.750000,56.900002,59.400002,54.193470,516450
2017-08-29,59.599998,59.790001,57.509998,57.880001,52.806702,684986
2017-08-30,57.880001,59.349998,57.880001,59.000000,53.828529,268879
2017-08-31,59.000000,59.349998,58.040001,58.860001,53.700798,464579
2017-09-01,58.500000,59.250000,58.119999,58.779999,53.627811,273707
2017-09-04,58.049999,59.599998,58.049999,58.880001,53.719048,192174
2017-09-05,58.500000,59.540001,58.099998,58.799999,53.646061,298809
2017-09-06,58.689999,59.000000,57.799999,57.799999,52.733711,218338
2017-09-07,57.020000,59.000000,57.020000,57.549999,52.505623,247150
2017-09-08,57.599998,58.549999,57.599998,58.090000,52.998295,192162
2017-09-11,57.500000,59.189999,56.990002,58.349998,54.167984,432186
2017-09-12,59.000000,59.099998,58.349998,58.599998,54.400066,272779
2017-09-13,58.700001,59.009998,57.639999,59.009998,54.780682,394209
2017-09-14,58.990002,61.000000,58.529999,59.880001,55.588333,444864
2017-09-15,59.750000,59.869999,58.299999,58.709999,54.502190,445714
2017-09-18,59.240002,60.400002,59.240002,59.740002,55.458363,151080
2017-09-19,60.000000,60.180000,59.700001,60.000000,55.699730,273298
2017-09-20,59.849998,60.099998,59.299999,60.000000,55.699730,183893
2017-09-21,59.220001,59.849998,58.000000,58.200001,54.028736,259900
2017-09-22,58.090000,58.689999,57.639999,58.500000,54.307236,160049
2017-09-25,57.400002,58.900002,56.610001,57.500000,53.378910,120990
2017-09-26,57.750000,59.349998,57.750000,59.000000,54.771400,251916
2017-09-27,59.340000,59.459999,57.889999,58.509998,54.316517,227177
2017-09-28,58.049999,59.490002,58.049999,59.490002,55.226284,233007
2017-09-29,59.500000,60.000000,58.700001,59.750000,55.467644,216704
2017-10-02,59.750000,60.580002,59.009998,60.000000,55.699730,340140
2017-10-03,60.000000,63.439999,59.970001,62.299999,57.834888,1556542
2017-10-04,63.049999,63.709999,62.919998,63.020000,58.503284,726949
2017-10-05,63.000000,64.980003,62.919998,64.970001,60.313522,470763
2017-10-06,64.970001,66.970001,64.949997,66.699997,61.919533,824555
2017-10-09,66.800003,67.970001,65.709999,66.400002,61.641033,510377
2017-10-10,66.790001,68.849998,66.739998,67.199997,62.383694,543467
2017-10-11,67.500000,67.900002,67.260002,67.800003,62.940697,720136
2017-10-12,68.099998,68.260002,65.190002,65.690002,60.981918,302356
2017-10-13,65.699997,66.389999,65.610001,65.610001,60.907658,253363
2017-10-16,66.260002,66.500000,65.680000,66.050003,61.316120,314104
2017-10-17,66.199997,66.220001,64.720001,64.900002,60.248547,310995
2017-10-18,64.949997,65.180000,63.820000,63.930000,59.348061,226393
2017-10-19,61.299999,62.849998,60.000000,62.040001,57.593521,313322
2017-10-20,61.900002,62.939999,61.480000,61.500000,57.092220,226031
2017-10-23,61.799999,63.430000,61.799999,62.000000,57.556389,182128
2017-10-24,62.000000,62.810001,61.660000,62.410000,57.937004,178812
2017-10-25,62.320000,62.980000,61.160000,61.299999,56.906555,310636
2017-10-26,64.769997,65.290001,64.500000,64.839996,60.192837,1120653
2017-10-27,65.160004,65.910004,64.769997,65.300003,60.619877,434319
2017-10-30,65.300003,66.440002,65.239998,66.209999,61.464649,223259
2017-10-31,66.199997,66.239998,65.860001,66.029999,61.297554,401965
2017-11-01,66.029999,66.029999,66.029999,66.029999,61.297554,0
2017-11-02,66.250000,67.480003,65.900002,66.370003,61.613190,363715
2017-11-03,66.599998,66.660004,65.309998,66.000000,61.269703,163814
2017-11-06,66.389999,67.300003,65.430000,66.550003,61.780285,457044
2017-11-07,67.089996,67.199997,66.500000,66.650002,61.873116,289572
2017-11-08,66.190002,67.050003,66.029999,66.500000,61.733868,220292
2017-11-09,66.500000,66.949997,65.820000,65.930000,61.204720,242315
2017-11-10,66.199997,67.680000,65.949997,66.570000,61.798851,301772
2017-11-13,66.660004,66.889999,64.129997,65.129997,60.462055,290674
2017-11-14,65.419998,66.000000,64.820000,65.209999,60.536324,178696
2017-11-15,65.220001,65.279999,62.310001,63.169998,58.642532,129549
2017-11-16,63.000000,63.770000,60.070000,60.259998,55.941093,439065
2017-11-17,61.000000,62.049999,61.000000,62.049999,57.602806,197211
2017-11-20,62.049999,63.220001,61.619999,62.200001,57.742054,123189
2017-11-21,62.290001,62.500000,61.700001,62.130001,57.677071,114837
2017-11-22,61.880001,62.250000,61.200001,62.139999,57.686356,119443
2017-11-23,62.000000,62.400002,61.310001,61.980000,57.537819,45337
2017-11-24,62.360001,62.889999,62.320000,62.500000,58.020554,144522
2017-11-27,62.299999,62.790001,60.410000,61.500000,57.092220,190473
2017-11-28,61.380001,61.889999,60.209999,61.660000,57.240753,188060
2017-11-29,61.500000,62.119999,58.759998,59.200001,54.957069,339157
2017-11-30,59.000000,59.700001,56.310001,56.310001,52.274197,650281
2017-12-01,56.599998,57.549999,53.849998,54.200001,50.315426,458483
2017-12-04,54.400002,55.439999,53.700001,55.040001,51.095222,734147
2017-12-05,55.299999,58.110001,55.150002,58.000000,53.843071,437353
2017-12-06,58.000000,60.349998,56.599998,60.000000,55.699730,728688
2017-12-07,59.990002,60.520000,58.650002,60.439999,56.108192,410995
2017-12-08,60.700001,61.200001,59.540001,60.349998,56.024643,269614
2017-12-11,60.200001,60.340000,56.150002,56.150002,52.125664,476510
2017-12-12,55.599998,56.680000,54.709999,55.290001,51.327301,447690
2017-12-13,55.290001,56.189999,55.009998,55.500000,51.522251,456729
2017-12-14,55.220001,56.080002,54.730000,55.080002,51.132355,424455
2017-12-15,54.500000,57.020000,54.500000,56.279999,52.246346,501251
2017-12-18,56.720001,58.939999,56.680000,58.500000,54.307236,269494
2017-12-19,58.900002,58.900002,57.869999,58.500000,54.307236,244131
2017-12-20,58.349998,59.000000,57.959999,58.880001,54.660004,214673
2017-12-21,58.529999,58.900002,57.990002,58.419998,54.232967,134021
2017-12-22,58.700001,58.700001,58.240002,58.330002,54.149422,104767
2017-12-25,58.330002,58.330002,58.330002,58.330002,54.149422,0
2017-12-26,58.330002,58.330002,58.330002,58.330002,54.149422,0
2017-12-27,58.500000,59.200001,58.500000,59.000000,54.771400,118784
2017-12-28,58.980000,59.299999,58.139999,58.700001,54.492905,102824
2017-12-29,58.330002,58.360001,56.910000,57.700001,53.564571,151299
2018-01-01,57.700001,57.700001,57.700001,57.700001,53.564571,0
2018-01-02,57.700001,57.700001,57.700001,57.700001,53.564571,0
2018-01-03,57.680000,58.259998,56.060001,57.000000,52.914745,205599
2018-01-04,57.279999,58.619999,57.020000,58.480000,54.288673,283949
2018-01-05,58.400002,58.400002,56.520000,57.400002,53.286076,167768
2018-01-08,57.480000,57.840000,56.360001,57.320000,53.211807,335200
2018-01-09,57.320000,57.320000,56.060001,56.080002,52.060680,316294
2018-01-10,56.180000,56.639999,55.700001,56.160000,52.134945,312176
2018-01-11,56.060001,57.040001,55.599998,56.900002,52.821911,331851
2018-01-12,56.880001,57.660000,56.599998,56.779999,52.710510,327687
2018-01-15,56.000000,56.180000,55.220001,56.099998,52.079247,146904
2018-01-16,56.099998,57.959999,55.560001,57.500000,53.378910,466882
2018-01-17,57.500000,57.500000,56.020000,56.380001,52.339180,516380
2018-01-18,56.560001,57.580002,56.119999,56.740002,52.673378,468025
2018-01-19,56.900002,58.580002,56.880001,58.400002,54.214405,393488
2018-01-22,58.799999,60.980000,58.779999,60.980000,56.609493,389523
2018-01-23,61.520000,62.439999,60.520000,61.299999,56.906555,530365
2018-01-24,61.400002,61.500000,59.759998,60.700001,56.349560,396584
2018-01-25,60.099998,60.880001,59.259998,59.259998,55.012764,441385
2018-01-26,59.259998,60.380001,58.860001,60.380001,56.052498,147895
2018-01-29,60.500000,61.160000,60.400002,60.980000,56.609493,202278
2018-01-30,60.980000,60.980000,60.980000,60.980000,56.609493,0
2018-01-31,60.020000,60.599998,59.099998,59.400002,55.142735,357789
2018-02-01,59.959999,59.959999,57.000000,57.779999,53.638836,478416
2018-02-02,57.700001,57.720001,55.740002,56.900002,52.821911,342943
2018-02-05,56.520000,56.520000,55.340000,56.259998,52.227776,395522
2018-02-06,53.959999,55.000000,53.119999,53.580002,49.739864,633930
2018-02-07,55.380001,56.000000,54.080002,56.000000,51.986416,402735
2018-02-08,55.500000,56.619999,54.400002,56.000000,51.986416,312620
2018-02-09,54.680000,57.080002,54.380001,56.200001,52.172081,626582
2018-02-12,56.560001,57.700001,56.299999,57.299999,53.193241,297538
2018-02-13,57.400002,57.580002,56.299999,56.939999,52.859043,257754
2018-02-14,57.000000,57.480000,56.759998,57.439999,53.323208,221630
2018-02-15,57.599998,58.139999,57.060001,57.200001,53.100407,205952
2018-02-16,57.980000,57.980000,56.220001,57.340000,53.230373,350941
2018-02-19,57.299999,57.680000,56.799999,57.480000,53.360340,95966
2018-02-20,57.480000,57.540001,56.340000,57.360001,53.248943,215292
2018-02-21,57.459999,57.459999,54.560001,54.799999,50.872417,539099
2018-02-22,54.599998,54.820000,53.639999,53.980000,50.111191,407794
2018-02-23,54.599998,54.799999,53.299999,53.299999,49.479923,266162
2018-02-26,53.520000,55.119999,53.500000,54.959999,51.020954,196856
2018-02-27,55.200001,60.000000,54.860001,58.959999,54.734268,957504
2018-02-28,59.000000,59.000000,56.180000,56.180000,52.153511,726383
2018-03-01,56.200001,57.320000,55.220001,56.540001,52.487713,420714
2018-03-02,56.200001,56.480000,55.220001,56.299999,52.264912,258741
2018-03-05,56.000000,56.779999,55.320000,56.580002,52.524849,285410
2018-03-06,56.860001,57.240002,55.540001,56.020000,52.004982,528644
2018-03-07,57.000000,57.139999,55.400002,55.700001,51.707916,497395
2018-03-08,55.820000,57.220001,55.619999,56.099998,52.079247,250638
2018-03-09,56.480000,57.759998,56.299999,57.259998,53.156105,271364
2018-03-12,57.599998,59.279999,56.540001,59.279999,55.031334,333317
2018-03-13,59.200001,59.400002,58.119999,58.139999,53.973034,322328
2018-03-14,58.139999,58.799999,57.360001,58.480000,54.288673,379937
2018-03-15,58.560001,59.139999,57.799999,58.099998,53.935902,149039
2018-03-16,58.099998,58.459999,56.500000,56.599998,52.543407,682713
2018-03-19,57.400002,57.400002,55.540001,55.779999,51.782181,106173
2018-03-20,55.820000,55.860001,53.599998,54.500000,50.593922,313018
2018-03-21,54.599998,57.320000,54.380001,57.299999,53.193241,264011
2018-03-22,57.200001,57.200001,54.619999,55.279999,51.318012,259947
2018-03-23,55.000000,55.259998,53.799999,55.180000,51.225185,375780
2018-03-26,54.560001,55.500000,54.400002,54.439999,50.538219,105317
2018-03-27,54.720001,55.340000,53.720001,54.220001,50.333988,224051
2018-03-28,53.820000,54.000000,51.580002,52.180000,48.440201,463884
2018-03-29,52.160000,53.200001,52.160000,52.799999,49.015759,246958
2018-03-30,52.799999,52.799999,52.799999,52.799999,49.015759,0
2018-04-02,52.799999,52.799999,52.799999,52.799999,49.015759,0
2018-04-03,52.700001,55.080002,52.360001,54.480000,50.575352,298842
2018-04-04,54.099998,54.259998,52.500000,53.160000,49.349960,139018
2018-04-05,53.700001,54.860001,53.279999,54.599998,50.686756,165724
2018-04-06,54.320000,57.900002,54.320000,57.759998,53.620270,435290
2018-04-09,57.299999,60.000000,57.000000,58.060001,53.898769,412846
2018-04-10,58.400002,58.480000,56.599998,57.900002,53.750244,285863
2018-04-11,57.900002,59.139999,57.500000,57.720001,53.583141,291201
2018-04-12,57.779999,59.080002,57.500000,57.959999,53.805939,200045
2018-04-13,58.340000,58.980000,57.959999,58.599998,54.400066,111567
2018-04-16,58.599998,59.099998,57.020000,57.020000,52.933311,186969
2018-04-17,57.099998,57.700001,55.340000,55.580002,51.596519,343548
2018-04-18,56.000000,56.639999,54.240002,54.660000,50.742455,497364
2018-04-19,54.779999,56.500000,54.700001,56.099998,52.079247,361527
2018-04-20,56.099998,57.360001,54.860001,55.000000,51.058086,439771
2018-04-23,55.000000,56.480000,55.000000,56.139999,52.116379,222044
2018-04-24,56.119999,56.400002,54.860001,55.259998,51.299450,213341
2018-04-25,55.099998,55.639999,54.340000,55.340000,51.373718,232488
2018-04-26,55.320000,56.000000,54.660000,55.660000,51.670780,243382
2018-04-27,55.700001,56.099998,54.799999,55.660000,51.670780,110784
2018-04-30,55.660000,56.500000,55.320000,55.320000,51.355152,117858
2018-05-01,55.320000,55.320000,55.320000,55.320000,51.355152,0
2018-05-02,55.320000,56.200001,54.860001,55.400002,51.429420,319880
2018-05-03,55.400002,55.400002,55.400002,55.400002,51.429420,0
2018-05-04,55.500000,55.520000,53.779999,54.419998,50.519653,173796
2018-05-07,54.419998,55.500000,54.040001,54.259998,50.371117,101299
2018-05-08,54.259998,55.700001,54.020000,55.619999,51.633652,301581
2018-05-09,55.180000,57.880001,55.180000,57.500000,53.378910,297863
2018-05-10,58.259998,58.259998,56.939999,57.560001,53.434605,288515
2018-05-11,57.680000,58.580002,57.299999,58.000000,53.843071,230142
2018-05-14,58.000000,58.900002,57.759998,58.900002,54.678570,195307
2018-05-15,58.799999,58.939999,57.799999,58.200001,54.028736,224904
2018-05-16,57.820000,58.040001,56.759998,57.000000,52.914745,199186
2018-05-17,57.020000,59.799999,56.139999,59.060001,54.827103,574894
2018-05-18,59.000000,59.459999,56.500000,56.779999,52.710510,301371
2018-05-21,56.680000,57.540001,56.599998,57.099998,53.007576,132343
2018-05-22,57.000000,57.419998,55.220001,55.599998,51.615082,277695
2018-05-23,55.459999,55.900002,54.919998,55.060001,51.113785,205660
2018-05-24,55.599998,56.820000,55.020000,56.200001,52.172081,233724
2018-05-25,56.200001,56.480000,54.939999,56.000000,51.986416,202754
2018-05-28,55.820000,56.220001,55.000000,55.660000,51.670780,75050
2018-05-29,55.099998,55.639999,53.400002,55.639999,51.652214,296754
2018-05-30,54.799999,55.299999,52.419998,54.580002,50.668190,1001829
2018-05-31,54.580002,54.580002,54.580002,54.580002,50.668190,0
2018-06-01,54.580002,55.200001,53.200001,54.439999,50.538219,286916
2018-06-04,54.799999,55.880001,54.720001,55.400002,51.429420,140002
2018-06-05,55.320000,57.119999,54.639999,57.119999,53.026138,222274
2018-06-06,57.099998,59.759998,56.900002,59.000000,54.771400,658733
2018-06-07,59.000000,61.740002,58.080002,58.500000,54.307236,609201
2018-06-08,58.400002,58.900002,57.320000,58.880001,54.660004,206110
2018-06-11,58.540001,59.779999,57.720001,57.939999,53.787373,185673
2018-06-12,58.200001,58.799999,57.119999,57.980000,53.824505,158711
2018-06-13,57.959999,58.360001,57.220001,57.599998,53.471737,156799
2018-06-14,57.299999,59.580002,56.599998,59.000000,54.771400,368513
2018-06-15,58.700001,58.980000,57.000000,57.540001,53.416042,443634
2018-06-18,56.840000,57.380001,54.820000,55.400002,51.429420,188646
2018-06-19,55.259998,55.259998,53.139999,53.320000,49.498489,847159
2018-06-20,53.939999,54.820000,53.720001,54.419998,50.519653,285301
2018-06-21,54.419998,55.220001,53.099998,54.279999,50.389687,303589
2018-06-22,55.000000,56.220001,53.820000,56.000000,51.986416,185059
2018-06-25,55.400002,56.380001,54.520000,54.520000,50.612488,191576
2018-06-26,54.599998,55.400002,54.299999,54.619999,50.705318,181882
2018-06-27,54.700001,55.880001,53.619999,54.820000,50.890987,257200
2018-06-28,54.099998,54.959999,53.820000,54.500000,50.593922,244698
2018-06-29,54.520000,56.980000,54.520000,56.919998,52.840477,290488
2018-07-02,55.820000,57.799999,55.320000,56.860001,52.784779,348280
2018-07-03,57.459999,58.380001,56.619999,57.220001,53.118977,174060
2018-07-04,57.299999,58.320000,57.299999,58.180000,54.010170,73772
2018-07-05,58.180000,58.919998,57.180000,57.299999,53.193241,149731
2018-07-06,57.340000,57.759998,56.599998,57.000000,52.914745,184771
2018-07-09,57.860001,58.180000,56.220001,56.220001,52.190647,121214
2018-07-10,56.220001,57.840000,56.220001,57.000000,52.914745,272587
2018-07-11,57.060001,57.900002,56.720001,57.200001,53.100407,195527
2018-07-12,57.299999,57.900002,56.799999,56.919998,52.840477,104843
2018-07-13,57.240002,57.459999,56.560001,56.959999,52.877609,155304
2018-07-16,56.799999,57.680000,56.459999,57.279999,53.174675,101534
2018-07-17,57.680000,57.700001,56.740002,57.540001,53.416042,209402
2018-07-18,57.680000,59.360001,57.000000,58.980000,54.752834,291703
2018-07-19,58.560001,59.279999,58.200001,59.279999,55.031334,265347
2018-07-20,59.000000,60.279999,58.900002,60.000000,55.699730,202847
2018-07-23,60.139999,60.919998,59.980000,60.619999,56.275291,180942
2018-07-24,60.700001,60.959999,59.599998,60.000000,55.699730,275723
2018-07-25,60.000000,62.340000,59.880001,62.340000,57.872017,504938
2018-07-26,65.000000,67.059998,64.019997,66.199997,61.455368,691113
2018-07-27,66.239998,66.480003,64.440002,64.500000,59.877209,215973
2018-07-30,64.320000,65.839996,64.320000,65.839996,61.121166,191196
2018-07-31,65.419998,65.519997,64.559998,65.199997,60.527039,271517
2018-08-01,65.000000,65.879997,64.559998,65.860001,61.139740,125066
2018-08-02,65.660004,66.839996,64.959999,66.779999,61.993801,106294
2018-08-03,66.879997,67.900002,66.199997,67.279999,62.457966,181410
2018-08-06,67.059998,67.059998,64.879997,65.500000,60.805538,270338
2018-08-07,65.500000,66.519997,65.099998,65.120003,60.452778,140956
2018-08-08,65.400002,65.839996,64.059998,64.480003,59.858646,185582
2018-08-09,64.860001,65.099998,63.619999,65.000000,60.341373,197687
2018-08-10,65.400002,65.400002,62.700001,63.299999,58.763214,261849
2018-08-13,63.000000,67.360001,62.560001,66.699997,61.919533,459115
2018-08-14,66.739998,67.779999,66.339996,67.599998,62.755028,247131
2018-08-15,67.599998,67.599998,67.599998,67.599998,62.755028,0
2018-08-16,66.260002,67.699997,65.300003,66.580002,61.808140,290213
2018-08-17,66.900002,67.139999,66.059998,66.320000,61.566772,210202
2018-08-20,66.320000,66.800003,65.599998,66.500000,61.733868,223199
2018-08-21,66.400002,67.540001,66.400002,67.000000,62.198036,243381
2018-08-22,67.019997,68.800003,66.720001,67.599998,62.755028,268607
2018-08-23,67.599998,71.500000,67.239998,70.400002,65.354347,478074
2018-08-24,70.459999,70.860001,69.800003,70.459999,65.410049,166804
2018-08-27,70.180000,71.639999,69.660004,70.379997,65.335785,281873
2018-08-28,70.400002,70.940002,69.720001,70.320000,65.280083,152136
2018-08-29,70.279999,71.480003,69.620003,71.019997,65.929909,195326
2018-08-30,71.339996,72.980003,70.879997,71.139999,66.041306,266609
2018-08-31,70.879997,71.379997,69.900002,69.900002,64.890182,299583
2018-09-03,69.419998,70.459999,68.800003,69.959999,64.945885,124817
2018-09-04,69.940002,70.699997,68.760002,70.300003,65.261520,163479
2018-09-05,69.900002,71.320000,69.000000,70.680000,65.614288,243062
2018-09-06,70.959999,71.580002,69.779999,71.080002,65.985619,336920
2018-09-07,70.379997,72.739998,70.379997,72.599998,67.396667,230727
2018-09-10,72.599998,74.099998,72.199997,73.800003,68.510674,247496
2018-09-11,73.279999,73.500000,71.059998,73.000000,68.698883,421398
2018-09-12,72.980003,75.379997,72.800003,74.839996,70.430473,447536
2018-09-13,74.519997,75.019997,73.040001,74.500000,70.110512,520147
2018-09-14,74.900002,74.900002,73.480003,74.699997,70.298714,126544
2018-09-17,74.300003,75.839996,73.540001,74.980003,70.562233,468674
2018-09-18,74.500000,76.400002,74.099998,76.400002,71.898567,478831
2018-09-19,76.400002,76.900002,74.120003,74.180000,69.809357,378117
2018-09-20,74.199997,74.839996,73.500000,73.580002,69.244713,460815
2018-09-21,73.820000,74.639999,73.000000,73.120003,68.811821,2050464
2018-09-24,73.519997,75.180000,73.519997,74.900002,70.486938,457479
2018-09-25,75.000000,75.419998,72.820000,72.820000,68.529488,287450
2018-09-26,73.000000,74.559998,72.599998,73.500000,69.169426,263350
2018-09-27,73.199997,75.800003,73.080002,75.300003,70.863373,483858
2018-09-28,74.680000,75.300003,73.580002,75.080002,70.656334,236096
2018-10-01,75.080002,76.000000,74.000000,74.000000,69.639961,267261
2018-10-02,73.699997,75.000000,72.980003,73.480003,69.150604,373838
2018-10-03,73.839996,74.879997,73.500000,74.720001,70.317543,203896
2018-10-04,74.720001,75.580002,73.820000,75.199997,70.769264,294484
2018-10-05,74.720001,76.400002,74.720001,75.800003,71.333916,345850
2018-10-08,75.099998,75.660004,74.099998,74.120003,69.752899,245977
2018-10-09,74.300003,76.000000,74.300003,75.959999,71.484482,407098
