Date,Open,High,Low,Close,Adj Close,Volume
2018-01-03,8995.000000,9195.000000,8770.000000,9155.000000,8728.490234,2736
2018-01-04,9190.000000,10010.000000,9185.000000,9990.000000,9524.590820,9900
2018-01-05,9990.000000,10190.000000,9990.000000,10100.000000,9629.465820,4411
2018-01-08,10150.000000,10200.000000,9960.000000,10170.000000,9696.204102,3060
2018-01-09,10230.000000,10330.000000,9705.000000,9900.000000,9438.783203,4083
2018-01-10,10000.000000,10000.000000,9270.000000,9400.000000,8962.077148,6720
2018-01-11,9485.000000,9535.000000,9290.000000,9440.000000,9000.212891,5332
2018-01-12,9510.000000,9695.000000,9445.000000,9630.000000,9181.362305,4617
2018-01-15,9655.000000,9780.000000,9520.000000,9700.000000,9248.101563,642
2018-01-16,9705.000000,10100.000000,9560.000000,9860.000000,9400.647461,4402
2018-01-17,9800.000000,10060.000000,9800.000000,9940.000000,9476.919922,3593
2018-01-18,9995.000000,9995.000000,9855.000000,9885.000000,9424.481445,2155
2018-01-19,9865.000000,9915.000000,9815.000000,9850.000000,9391.112305,1167
2018-01-22,9940.000000,9940.000000,9805.000000,9855.000000,9395.878906,1495
2018-01-23,9950.000000,10000.000000,9720.000000,9900.000000,9438.783203,3125
2018-01-24,9830.000000,9905.000000,9785.000000,9850.000000,9391.112305,1838
2018-01-25,9870.000000,10100.000000,9790.000000,9895.000000,9434.015625,3463
2018-01-26,9895.000000,9950.000000,9840.000000,9880.000000,9419.714844,1008
2018-01-29,9880.000000,10080.000000,9820.000000,9920.000000,9457.851563,2002
2018-01-30,9920.000000,9920.000000,9920.000000,9920.000000,9457.851563,0
2018-01-31,9875.000000,9915.000000,9660.000000,9730.000000,9276.703125,2310
2018-02-01,9750.000000,9900.000000,9630.000000,9790.000000,9333.908203,1640
2018-02-02,9755.000000,9965.000000,9675.000000,9950.000000,9486.454102,1830
2018-02-05,9825.000000,10080.000000,9825.000000,9950.000000,9486.454102,2948
2018-02-06,9695.000000,9820.000000,9485.000000,9545.000000,9100.322266,2509
2018-02-07,9555.000000,9845.000000,9485.000000,9825.000000,9367.277344,3502
2018-02-08,9845.000000,10060.000000,9660.000000,9720.000000,9267.168945,2382
2018-02-09,9720.000000,9780.000000,9230.000000,9265.000000,8833.366211,1898
2018-02-12,9490.000000,9490.000000,9240.000000,9315.000000,8881.037109,1175
2018-02-13,9315.000000,9330.000000,9075.000000,9310.000000,8876.270508,1575
2018-02-14,9400.000000,9510.000000,9210.000000,9500.000000,9057.417969,1201
2018-02-15,9655.000000,9805.000000,9495.000000,9505.000000,9062.185547,1668
2018-02-16,9740.000000,9740.000000,9360.000000,9450.000000,9009.748047,1245
2018-02-19,9500.000000,9555.000000,9290.000000,9365.000000,8928.708984,1248
2018-02-20,9285.000000,9400.000000,9285.000000,9400.000000,8962.077148,660
2018-02-21,9305.000000,9530.000000,9210.000000,9375.000000,8938.242188,1460
2018-02-22,9190.000000,9500.000000,9190.000000,9400.000000,8962.077148,2986
2018-02-23,9420.000000,9525.000000,9350.000000,9490.000000,9047.884766,1171
2018-02-26,9545.000000,9550.000000,9325.000000,9460.000000,9019.281250,1333
2018-02-27,9550.000000,9740.000000,9350.000000,9405.000000,8966.843750,2369
2018-02-28,9320.000000,9400.000000,8960.000000,9015.000000,8595.013672,3024
2018-03-01,8950.000000,9010.000000,8615.000000,8660.000000,8256.551758,4410
2018-03-02,8635.000000,8695.000000,8460.000000,8620.000000,8218.415039,2189
2018-03-05,8630.000000,8695.000000,8360.000000,8625.000000,8223.182617,1929
2018-03-06,8785.000000,9060.000000,8755.000000,8930.000000,8513.973633,2198
2018-03-07,8925.000000,9430.000000,8825.000000,9360.000000,8923.940430,3193
2018-03-08,9385.000000,9465.000000,9220.000000,9345.000000,8909.639648,974
2018-03-09,9340.000000,9345.000000,8935.000000,9150.000000,8723.723633,1569
2018-03-12,9260.000000,9365.000000,9100.000000,9300.000000,8866.736328,1238
2018-03-13,9275.000000,9495.000000,9180.000000,9350.000000,8914.406250,1799
2018-03-14,9345.000000,9515.000000,9175.000000,9175.000000,8747.559570,1400
2018-03-15,9200.000000,9450.000000,9120.000000,9295.000000,8861.968750,2046
2018-03-16,9235.000000,9345.000000,8740.000000,9050.000000,8628.383789,7858
2018-03-19,9010.000000,9010.000000,8520.000000,8650.000000,8247.018555,991
2018-03-20,8750.000000,9195.000000,8645.000000,9000.000000,8580.712891,1312
2018-03-21,8955.000000,9145.000000,8730.000000,8985.000000,8566.411133,2577
2018-03-22,8950.000000,9010.000000,8715.000000,8900.000000,8485.371094,3567
2018-03-23,8800.000000,9070.000000,8775.000000,8990.000000,8571.177734,2576
2018-03-26,9000.000000,9155.000000,8820.000000,9000.000000,8580.712891,849
2018-03-27,9100.000000,9220.000000,9060.000000,9090.000000,8666.519531,1475
2018-03-28,9120.000000,9120.000000,8860.000000,9000.000000,8580.712891,2512
2018-03-29,9050.000000,9050.000000,8650.000000,8700.000000,8294.687500,2949
2018-03-30,8700.000000,8700.000000,8700.000000,8700.000000,8294.687500,0
2018-04-02,8700.000000,8700.000000,8700.000000,8700.000000,8294.687500,0
2018-04-03,8755.000000,8935.000000,8550.000000,8765.000000,8356.660156,2101
2018-04-04,8765.000000,8825.000000,8610.000000,8785.000000,8375.727539,1895
2018-04-05,8920.000000,9040.000000,8665.000000,8900.000000,8485.371094,2999
2018-04-06,8840.000000,9040.000000,8840.000000,8975.000000,8556.876953,2741
2018-04-09,9070.000000,9070.000000,8650.000000,8770.000000,8361.426758,3164
2018-04-10,8770.000000,8860.000000,8550.000000,8705.000000,8299.455078,5336
2018-04-11,8740.000000,8785.000000,8250.000000,8430.000000,8037.266602,6410
2018-04-12,8455.000000,8630.000000,8340.000000,8630.000000,8227.950195,2878
2018-04-13,8680.000000,8925.000000,8675.000000,8905.000000,8490.137695,1884
2018-04-16,8915.000000,8965.000000,8750.000000,8965.000000,8547.343750,1445
2018-04-17,8950.000000,9180.000000,8945.000000,9005.000000,8585.479492,1380
2018-04-18,8955.000000,9285.000000,8955.000000,9275.000000,8842.900391,2066
2018-04-19,9200.000000,9350.000000,9140.000000,9290.000000,8857.202148,1451
2018-04-20,9320.000000,9500.000000,9285.000000,9320.000000,8885.803711,1605
2018-04-23,9325.000000,9460.000000,9200.000000,9325.000000,8890.572266,1618
2018-04-24,9435.000000,9435.000000,9200.000000,9200.000000,8771.394531,2345
2018-04-25,9140.000000,9345.000000,9065.000000,9120.000000,8695.122070,2305
2018-04-26,9060.000000,9295.000000,9060.000000,9230.000000,8799.997070,3752
2018-04-27,9190.000000,9275.000000,9090.000000,9160.000000,8733.258789,1910
2018-04-30,9090.000000,9260.000000,9090.000000,9170.000000,8742.791992,2578
2018-05-01,9170.000000,9170.000000,9170.000000,9170.000000,8742.791992,0
2018-05-02,9170.000000,9505.000000,9170.000000,9480.000000,9038.349609,2509
2018-05-03,9480.000000,9480.000000,9480.000000,9480.000000,9038.349609,0
2018-05-04,9300.000000,9445.000000,9130.000000,9265.000000,8833.366211,2942
2018-05-07,9265.000000,9540.000000,9205.000000,9280.000000,8847.666992,825
2018-05-08,9280.000000,9380.000000,9130.000000,9260.000000,8828.599609,1427
2018-05-09,9255.000000,9495.000000,9200.000000,9350.000000,8914.406250,1053
2018-05-10,9350.000000,9455.000000,9255.000000,9400.000000,8962.077148,2698
2018-05-11,9450.000000,9700.000000,9350.000000,9650.000000,9200.429688,2012
2018-05-14,9615.000000,9915.000000,9600.000000,9890.000000,9429.249023,1855
2018-05-15,9770.000000,9840.000000,9450.000000,9465.000000,9024.048828,1631
2018-05-16,9390.000000,9590.000000,9295.000000,9545.000000,9100.322266,948
2018-05-17,9465.000000,9505.000000,9200.000000,9280.000000,8847.666992,1723
2018-05-18,9280.000000,9365.000000,8950.000000,8990.000000,8571.177734,1818
2018-05-21,8930.000000,9505.000000,8930.000000,9300.000000,8866.736328,2124
2018-05-22,9300.000000,9505.000000,9085.000000,9350.000000,8914.406250,1948
2018-05-23,9290.000000,9400.000000,9035.000000,9095.000000,8671.286133,2011
2018-05-24,9050.000000,9400.000000,8895.000000,9360.000000,8923.940430,1478
2018-05-25,9300.000000,9500.000000,9250.000000,9495.000000,9052.651367,1574
2018-05-28,9315.000000,9500.000000,9315.000000,9365.000000,8928.708984,716
2018-05-29,9300.000000,9470.000000,9105.000000,9435.000000,8995.446289,1107
2018-05-30,9320.000000,9490.000000,9225.000000,9420.000000,8981.146484,5554
2018-05-31,9420.000000,9420.000000,9420.000000,9420.000000,8981.146484,0
2018-06-01,9300.000000,9445.000000,9175.000000,9340.000000,8904.873047,2046
2018-06-04,9420.000000,9430.000000,9145.000000,9225.000000,8795.229492,1429
2018-06-05,9280.000000,9290.000000,9055.000000,9280.000000,8847.666992,2315
2018-06-06,9290.000000,9290.000000,9115.000000,9125.000000,8699.888672,1564
2018-06-07,9115.000000,9200.000000,9050.000000,9055.000000,8633.150391,805
2018-06-08,9005.000000,9175.000000,8840.000000,8995.000000,8575.945313,3892
2018-06-11,8900.000000,9075.000000,8900.000000,8910.000000,8494.905273,1771
2018-06-12,8920.000000,9245.000000,8920.000000,9215.000000,8785.696289,2525
2018-06-13,9215.000000,9300.000000,9110.000000,9190.000000,8761.860352,2406
2018-06-14,9040.000000,9140.000000,9020.000000,9080.000000,8656.985352,2804
2018-06-15,9075.000000,9235.000000,9015.000000,9025.000000,8604.547852,4946
2018-06-18,9005.000000,9115.000000,8665.000000,8860.000000,8447.234375,2259
2018-06-19,8860.000000,8985.000000,8680.000000,8790.000000,8380.495117,2903
2018-06-20,8920.000000,9150.000000,8810.000000,9050.000000,8628.383789,2229
2018-06-21,9050.000000,9170.000000,8870.000000,8990.000000,8571.177734,3747
2018-06-22,9050.000000,9250.000000,9045.000000,9135.000000,8709.422852,2729
2018-06-25,9050.000000,9275.000000,9050.000000,9105.000000,8680.820313,1770
2018-06-26,9145.000000,9155.000000,9020.000000,9060.000000,8637.916992,2902
2018-06-27,9000.000000,9085.000000,8810.000000,8955.000000,8537.809570,3095
2018-06-28,9000.000000,9035.000000,8610.000000,8660.000000,8256.551758,3876
2018-06-29,8760.000000,8830.000000,8475.000000,8485.000000,8089.704590,4919
2018-07-02,8390.000000,8645.000000,8310.000000,8570.000000,8170.745117,803
2018-07-03,8745.000000,9115.000000,8680.000000,9050.000000,8628.383789,2054
2018-07-04,9040.000000,9040.000000,8840.000000,8900.000000,8485.371094,584
2018-07-05,8830.000000,8995.000000,8515.000000,8650.000000,8247.018555,2020
